,Unnamed: 0.1,Unnamed: 0,SMILES
98,98,98,[H]c1c([H])c([H])c(C([H])([H])OC(=O)N(N([H])C(=O)[C@@]([H])(N([H])C(=O)[C@@]([H])(N([H])C(=O)[C@@]([H])(N([H])C(=O)OC(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])c2c([H])c([H])c([H])c([H])c2[H])C([H])([H])C([H])([H])C(=O)N([H])[H])c([H])c1[H]
99,99,99,[H]c1c([H])c([H])c(OC(=O)C([H])([H])N([H])C(=O)[C@@]([H])(N([H])C(=O)[C@@]([H])(N([H])C(=O)[C@@]([H])(N([H])C(=O)OC(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])c2c([H])c([H])c([H])c([H])c2[H])c([H])c1[H]
100,100,100,[H]c1c([H])c([H])c(OC(=O)C([H])([H])N([H])C(=O)[C@@]([H])(N([H])C(=O)OC(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])c2c([H])c([H])c([H])c([H])c2[H])c([H])c1[H]
101,101,101,[H]c1c([H])c([H])c(OC(=O)N(N([H])C(=O)[C@@]([H])(N([H])C(=O)OC(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])c2c([H])c([H])c([H])c([H])c2[H])C([H])([H])C([H])([H])C(=O)N([H])[H])c([H])c1[H]
102,102,102,[H]c1c(C([H])([H])C([H])([H])C([H])([H])[H])n([H])c(=S)n([H])c1=O
103,103,103,[H]c1c([H])c([H])c(-c2c([H])c(=O)n([H])c(=S)n2[H])c(OC([H])([H])[H])c1[H]
104,104,104,[H]c1c([H])c(-c2c([H])c(=O)n([H])c(=S)n2C([H])([H])C(=O)N([H])C([H])([H])C([H])([H])N([H])[H])c(OC([H])([H])[H])c([H])c1OC([H])([H])[H]
105,105,105,[H]c1c([H])c(OC([H])([H])[H])c(-c2c([H])c(=O)n([H])c(=S)n2C([H])([H])C(=O)N([H])[H])c([H])c1OC([H])([H])[H]
106,106,106,[H]c1c([H])c(-c2c([H])c(=O)n([H])c(=S)n2C([H])([H])C([H])([H])N([H])[H])c(OC([H])([H])[H])c([H])c1OC([H])([H])[H]
107,107,107,[H]c1c([H])c(OC([H])([H])[H])c(-c2c([H])c(=O)n([H])c(=S)n2C([H])([H])C(=O)N([H])[H])c([H])c1Cl
108,108,108,[H]OC([H])([H])C([H])([H])n1c(-c2c([H])c([H])c(OC([H])([H])[H])c([H])c2OC([H])([H])[H])c([H])c(=O)n([H])c1=S
109,109,109,[H]c1c([H])c(-c2c([H])c(=O)n([H])c(=S)n2C([H])([H])C([H])([H])OC([H])(C([H])([H])[H])C([H])([H])[H])c(OC([H])([H])[H])c([H])c1OC([H])([H])[H]
110,110,110,[H]c1c([H])c(-c2c([H])c(=O)n([H])c(=S)n2C([H])([H])C(=O)N([H])[H])c(OC([H])([H])[H])c([H])c1OC([H])([H])[H]
111,111,111,[H]c1c(-c2nn(C([H])([H])C(=O)N([H])[H])c(=O)o2)sc(-c2c([H])c([H])c(Br)c([H])c2[H])c1[H]
112,112,112,[H]c1c(-c2nn(C([H])([H])C(=O)N(N([H])C(=O)C([H])([H])c3c([H])c([H])c([H])c([H])c3[H])C([H])([H])C(=O)N(N([H])C(=O)c3c([H])c([H])c(Cl)c([H])c3[H])C([H])([H])C(=O)N(N([H])C(=O)N([H])c3c([H])c([H])c([H])c([H])c3[H])C([H])([H])C(=O)N(N([H])C(=O)c3c([H])c([H])c(OC([H])([H])[H])c([H])c3[H])C([H])([H])C(=O)N(C([H])([H])C(=O)N(C([H])([H])C(=O)N(C([H])([H])C(=O)N([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])N([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])N([H])[H])C([H])([H])C([H])([H])OC([H])([H])[H])c(=O)o2)sc(-c2c([H])c([H])c(Br)c([H])c2[H])c1[H]
113,113,113,[H]c1c(-c2nn(C([H])([H])C(=O)N(N([H])C(=O)c3c([H])c([H])c(Cl)c([H])c3[H])C([H])([H])C(=O)N(N([H])C(=O)N([H])c3c([H])c([H])c(N(C([H])([H])[H])C([H])([H])[H])c([H])c3[H])C([H])([H])C(=O)N(C([H])([H])C(=O)N(C([H])([H])C(=O)N(C([H])([H])C(=O)N([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])N([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])N([H])[H])C([H])([H])C([H])([H])OC([H])([H])[H])c(=O)o2)sc(-c2c([H])c([H])c(Br)c([H])c2[H])c1[H]
114,114,114,[H]c1c(-c2nn(C([H])([H])C(=O)N(N([H])C(=O)c3c([H])c([H])c(Cl)c([H])c3[H])C([H])([H])C(=O)N(N([H])C(=O)N([H])c3c([H])c([H])c(Br)c([H])c3[H])C([H])([H])C(=O)N(C([H])([H])C(=O)N(C([H])([H])C(=O)N(C([H])([H])C(=O)N([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])N([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])N([H])[H])C([H])([H])C([H])([H])OC([H])([H])[H])c(=O)o2)sc(-c2c([H])c([H])c(Br)c([H])c2[H])c1[H]
115,115,115,[H]c1c(-c2nn(C([H])([H])C(=O)N(C([H])([H])[H])C([H])([H])C(=O)N(N([H])C(=O)C([H])([H])C([H])([H])OC([H])([H])[H])C([H])([H])C(=O)N(N([H])C(=O)c3c([H])c([H])c(Cl)c([H])c3[H])C([H])([H])C(=O)N(N([H])C(=O)N([H])c3c([H])c([H])c([H])c([H])c3[H])C([H])([H])C(=O)N(C([H])([H])C(=O)N(C([H])([H])C(=O)N(C([H])([H])C(=O)N(C([H])([H])C(=O)N([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])N([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])N([H])[H])C([H])([H])C([H])([H])OC([H])([H])[H])C([H])([H])c3c([H])c([H])c4c(c3[H])OC([H])([H])O4)c(=O)o2)sc(-c2c([H])c([H])c(Br)c([H])c2[H])c1[H]
116,116,116,[H]c1c(-c2nn(C([H])([H])C(=O)N(N([H])C(=O)C([H])([H])C([H])([H])OC([H])([H])[H])C([H])([H])C(=O)N(N([H])C(=O)c3c([H])c([H])c(Cl)c([H])c3[H])C([H])([H])C(=O)N(N([H])C(=O)N([H])c3c([H])c([H])c([H])c([H])c3[H])C([H])([H])C(=O)N(C([H])([H])C(=O)N(C([H])([H])C(=O)N(C([H])([H])C(=O)N(C([H])([H])C(=O)N([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])N([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])N([H])[H])C([H])([H])C([H])([H])OC([H])([H])[H])C([H])([H])c3c([H])c([H])c4c(c3[H])OC([H])([H])O4)c(=O)o2)sc(-c2c([H])c([H])c(Br)c([H])c2[H])c1[H]
117,117,117,[H]c1c(-c2nn(C([H])([H])C(=O)N(C([H])([H])[H])C([H])([H])C(=O)N(N([H])C(=O)C([H])([H])C([H])([H])OC([H])([H])[H])C([H])([H])C(=O)N(N([H])C(=O)c3c([H])c([H])c(Cl)c([H])c3[H])C([H])([H])C(=O)N(N([H])C(=O)N([H])c3c([H])c([H])c([H])c([H])c3[H])C([H])([H])C(=O)N(N([H])C(=O)c3c([H])c([H])c(OC([H])([H])[H])c([H])c3[H])C([H])([H])C(=O)N(C([H])([H])C(=O)N(C([H])([H])C(=O)N(C([H])([H])C(=O)N([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])N([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])N([H])[H])C([H])([H])C([H])([H])OC([H])([H])[H])c(=O)o2)sc(-c2c([H])c([H])c(Br)c([H])c2[H])c1[H]
118,118,118,[H]c1c(-c2nn(C([H])([H])C(=O)N(N([H])C(=O)c3c([H])c([H])c(Cl)c([H])c3[H])C([H])([H])C(=O)N(N([H])C(=O)N([H])c3c([H])c([H])c([H])c([H])c3[H])C([H])([H])C(=O)N(C([H])([H])C(=O)N(C([H])([H])C(=O)N(C([H])([H])C(=O)N([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])N([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])N([H])[H])C([H])([H])C([H])([H])OC([H])([H])[H])c(=O)o2)sc(-c2c([H])c([H])c(Br)c([H])c2[H])c1[H]
119,119,119,[H]C1=C(C([H])([H])[H])C(=O)C(C([H])([H])[H])=C([H])C1=NOC(=O)c1c([H])c([H])c(OC([H])([H])[H])c([H])c1[H]
120,120,120,[H]C1=C(C([H])([H])[H])C(=NOC(=O)c2c([H])c([H])c(OC([H])([H])[H])c([H])c2[H])C(C([H])([H])[H])=C([H])C1=O
121,121,121,[H]C1=C(C([H])([H])[H])C(=O)C(C([H])([H])[H])=C([H])C1=NOC(=O)/C([H])=C(\[H])c1c([H])c([H])c([H])c([H])c1[H]
122,122,122,[H]c1nc(/C(=N/OC(=O)c2c([H])c([H])c(OC([H])([H])[H])c([H])c2[H])C([H])([H])[H])sc1[H]
123,123,123,[H]c1nc(/C(=N/OC(=O)c2c([H])c([H])c(Cl)c([H])c2[H])C([H])([H])[H])sc1[H]
124,124,124,[H]C1=C(C([H])([H])[H])/C(=N\OC(=O)c2c([H])c([H])c(OC([H])([H])[H])c([H])c2[H])C([H])=C(C([H])([H])[H])C1=O
125,125,125,[H]c1nc(/C(=N/OC(=O)c2c([H])c([H])c(F)c([H])c2[H])C([H])([H])[H])sc1[H]
126,126,126,[H]c1nc(/C(=N/OC(=O)c2c([H])c([H])c([H])c([H])c2[H])C([H])([H])[H])sc1[H]
127,127,127,[H]c1nc(/C(=N/OC(=O)C2([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])C([H])([H])[H])sc1[H]
128,128,128,[H]c1nc(/C(=N/OC(=O)C([H])([H])[H])C([H])([H])[H])sc1[H]
129,129,129,[H]c1nc(/C(=N/OC(=O)c2c([H])c([H])c([H])c([H])c2F)C([H])([H])[H])sc1[H]
130,130,130,[H]c1nc(/C(=N/OC(=O)c2c([H])c([H])c([H])c(C(F)(F)F)c2[H])C([H])([H])[H])sc1[H]
131,131,131,[H]c1nc(/C(=N/OC(=O)c2c(-c3c(F)c([H])c([H])c([H])c3Cl)noc2C([H])([H])[H])C([H])([H])[H])sc1[H]
132,132,132,[H]c1nc(/C(=N/OC(=O)c2c(-c3c(Cl)c([H])c([H])c([H])c3Cl)noc2C([H])([H])[H])C([H])([H])[H])sc1[H]
133,133,133,[H]c1nc(/C(=N/OC(=O)c2c(-c3c([H])c([H])c([H])c([H])c3Cl)noc2C([H])([H])[H])C([H])([H])[H])sc1[H]
134,134,134,[H]c1nc(/C(=N/OC(=O)c2c([H])c([H])c([H])c(Cl)c2[H])C([H])([H])[H])sc1[H]
135,135,135,[H]c1nc(/C(=N/OC(=O)c2c([H])c([H])c([N+](=O)[O-])c([H])c2[H])C([H])([H])[H])sc1[H]
136,136,136,[H]c1nc(/C(=N/OC(=O)c2c([H])c([H])c(I)c([H])c2[H])C([H])([H])[H])sc1[H]
137,137,137,[H]c1nc(/C(=N/OC(=O)c2c([H])c([H])c(-c3c([H])c([H])c([H])c([H])c3[H])c([H])c2[H])C([H])([H])[H])sc1[H]
138,138,138,[H]C#CC([H])([H])C([H])([H])C(=O)O/N=C(/c1nc([H])c([H])s1)C([H])([H])[H]
139,139,139,[H]c1nc(/C(=N/OC(=O)N2C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])C([H])([H])[H])sc1[H]
140,140,140,[H]/C(C(=O)O/N=C(/c1nc([H])c([H])s1)C([H])([H])[H])=C(/[H])c1c([H])c([H])c([H])c([H])c1[H]
141,141,141,[H]c1nc(/C(=N/OC(=O)c2c([H])c(F)c([H])c([H])c2F)C([H])([H])[H])sc1[H]
142,142,142,[H]c1noc([H])c1N([H])C(=O)[C@@]([H])(N([H])C(=O)OC([H])([H])c1c([H])c([H])c([H])c([H])c1[H])C([H])([H])c1c([H])c([H])c([H])c([H])c1[H]
143,143,143,[H]ON=C([H])C([H])([H])N([H])C(=O)[C@@]([H])(N([H])C(=O)OC([H])([H])c1c([H])c([H])c([H])c([H])c1[H])C([H])([H])c1c([H])c([H])c([H])c([H])c1[H]
144,144,144,[H]C([H])([H])S(=O)C([H])([H])C([H])([H])C([H])([H])C([H])([H])N=C=S
145,145,145,[H]c1c([H])c([H])c(N=C=S)c([H])c1[H]
146,146,146,[H]c1c([H])c([H])c(C([H])([H])C([H])([H])N=C=S)c([H])c1[H]
147,147,147,[H]c1c([H])c([H])c(C([H])(N=C=S)C([H])([H])[H])c([H])c1[H]
148,148,148,[H]c1c([H])c([H])c(C([H])([H])C([H])([H])C([H])([H])N=C=S)c([H])c1[H]
149,149,149,[H]c1c([H])c(C([H])([H])N=C=S)c([H])c([H])c1F
150,150,150,[H]c1c([H])c([H])c(C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])N=C=S)c([H])c1[H]
151,151,151,[H]c1c([H])c(C([H])([H])N=C=S)c([H])c([H])c1OC([H])([H])[H]
152,152,152,[H]c1c([H])c([H])c(C([H])([H])C([H])([H])C([H])([H])C([H])([H])N=C=S)c([H])c1[H]
153,153,153,[H]c1c([H])c(C([H])([H])C([H])([H])N=C=S)c([H])c([H])c1Cl
154,154,154,[H]c1c([H])c([H])c(C([H])(N=C=S)c2c([H])c([H])c([H])c([H])c2[H])c([H])c1[H]
155,155,155,[H]c1c([H])c(F)c([H])c(C([H])([H])N=C=S)c1[H]
156,156,156,[H]c1c([H])c(C([H])([H])N=C=S)c([H])c2c1OC([H])([H])O2
157,157,157,[H]c1c([H])c([H])c([C@]([H])(N=C=S)C([H])([H])[H])c([H])c1[H]
158,158,158,[H]Oc1c([H])c([H])c(C([H])([H])C([H])([H])N=C=S)c([H])c1[H]
159,159,159,[H]Oc1c([H])c([H])c(C([H])([H])C([H])([H])N=C=S)c([H])c1O[H]
160,160,160,[H]c1c([H])c(S(=O)(=O)N([H])[H])c([H])c([H])c1C([H])([H])N=C=S
161,161,161,[H]c1c([H])c([H])c(C([H])(N=C=S)C([H])([H])C([H])([H])[H])c([H])c1[H]
162,162,162,[H]c1c([H])c(C(F)(F)F)c([H])c(C([H])([H])N=C=S)c1[H]
163,163,163,[H]Oc1c([H])c([H])c(C([H])(N=C=S)C([H])([H])C([H])([H])[H])c([H])c1[H]
164,164,164,[H]c1c([H])c([H])c(OC([H])([H])C([H])([H])N=C=S)c(OC([H])([H])[H])c1[H]
165,165,165,[H]OC([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])N=C=S
166,166,166,[H]Oc1c([H])c([H])c(C([H])(C([H])([H])[H])C([H])([H])N=C=S)c([H])c1[H]
167,167,167,[H]c1c([H])c(C([H])([H])C([H])([H])N=C=S)c([H])c([H])c1C(F)(F)F
168,168,168,[H]Oc1c([H])c([H])c([H])c(C([H])([H])C([H])([H])N=C=S)c1[H]
169,169,169,[H]c1c([H])c(C(F)(F)F)c([H])c(C([H])([H])C([H])([H])N=C=S)c1[H]
170,170,170,[H]Oc1c([H])c([H])c(C([H])(N=C=S)c2c([H])c([H])c(O[H])c([H])c2[H])c([H])c1[H]
171,171,171,[H]c1c([H])c(C([H])(N=C=S)C([H])([H])C([H])([H])[H])c([H])c([H])c1OC([H])([H])[H]
172,172,172,[H]c1c([H])c(N(c2c([H])c([H])c(F)c([H])c2[H])C([H])([H])C([H])([H])C([H])([H])N2C([H])([H])C([H])([H])N(C([H])([H])C([H])([H])C([H])([H])c3c([H])c([H])c(SC#N)c(I)c3[H])C([H])([H])C2([H])[H])c([H])c([H])c1F
173,173,173,[H]c1c([H])c(N(c2c([H])c([H])c(F)c([H])c2[H])C([H])([H])C([H])([H])C([H])([H])N2C([H])([H])C([H])([H])N(C([H])([H])C([H])([H])c3c([H])c([H])c(SC#N)c(I)c3[H])C([H])([H])C2([H])[H])c([H])c([H])c1F
174,174,174,[H]c1c([H])c(N(c2c([H])c([H])c(F)c([H])c2[H])C([H])([H])C([H])([H])C([H])([H])N2C([H])([H])C([H])([H])N(C([H])([H])C([H])([H])C([H])([H])c3c([H])c([H])c(SC#N)c([H])c3[H])C([H])([H])C2([H])[H])c([H])c([H])c1F
175,175,175,[H]c1c([H])c(N(c2c([H])c([H])c(F)c([H])c2[H])C([H])([H])C([H])([H])C([H])([H])N2C([H])([H])C([H])([H])N(C([H])([H])C([H])([H])c3c([H])c([H])c(SC#N)c([H])c3[H])C([H])([H])C2([H])[H])c([H])c([H])c1F
176,176,176,[H]c1c([H])c(N(c2c([H])c([H])c(F)c([H])c2[H])C([H])([H])C([H])([H])C([H])([H])N2C([H])([H])C([H])([H])N(C([H])([H])c3c([H])c([H])c(SC#N)c([H])c3[H])C([H])([H])C2([H])[H])c([H])c([H])c1F
177,177,177,[H]c1c([H])c(C2([H])C([H])([H])C3([H])N(C([H])([H])C([H])([H])C([H])([H])C([H])([H])c4c([H])c([H])c(N=C=S)c([H])c4[H])C([H])(C([H])([H])C3([H])[H])C2([H])C(=O)OC([H])([H])[H])c([H])c([H])c1Cl
178,178,178,[H]c1c([H])c(C([H])(O[C@]2([H])C([H])([H])[C@@]3([H])N(C([H])([H])C([H])([H])C([H])([H])c4c([H])c([H])c(N=C=S)c([H])c4[H])[C@]([H])(C([H])([H])C3([H])[H])C2([H])[H])c2c([H])c([H])c(F)c([H])c2[H])c([H])c([H])c1F
179,179,179,[H]c1c([H])c(C([H])(O[C@]2([H])C([H])([H])[C@@]3([H])N(C([H])([H])C([H])([H])C([H])([H])C([H])([H])c4c([H])c([H])c(N=C=S)c([H])c4[H])[C@]([H])(C([H])([H])C3([H])[H])C2([H])[H])c2c([H])c([H])c(F)c([H])c2[H])c([H])c([H])c1F
180,180,180,[H]Oc1c2c(c([H])c([C@]34C([H])([H])C5([H])C([H])([H])C([H])(C([H])([H])[C@@](N=C=S)(C5([H])[H])C3([H])[H])C4([H])[H])c1[H])OC(C([H])([H])[H])(C([H])([H])[H])[C@]1([H])C([H])([H])C([H])([H])[C@@]([H])(O[H])C([H])([H])[C@@]21[H]
181,181,181,[H]Oc1c2c(c([H])c([C@]34C([H])([H])C5([H])C([H])([H])C([H])(C3([H])[H])C([H])([H])[C@](C([H])([H])N=C=S)(C5([H])[H])C4([H])[H])c1[H])OC(C([H])([H])[H])(C([H])([H])[H])[C@]1([H])C([H])([H])C([H])([H])[C@@]([H])(O[H])C([H])([H])[C@@]21[H]
182,182,182,[H]c1c([H])c([H])c(-c2c(C(=O)C(=O)N(C([H])([H])C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])[H])c3c([H])c(N=C=S)c([H])c([H])c3n2[H])c([H])c1[H]
183,183,183,[H]c1c([H])c([H])c(-c2c(C(=O)C(=O)N(C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c3c([H])c(N=C=S)c([H])c([H])c3n2[H])c([H])c1[H]
184,184,184,[H]/C(=C(\[H])C([H])([H])/C([H])=C(/[H])C([H])([H])C([H])([H])C([H])([H])C(=O)N([H])C1([H])C([H])([H])C1([H])[H])C([H])([H])/C([H])=C(/[H])C([H])([H])/C([H])=C(/[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])N=C=S
185,185,185,[H]c1c([H])c([H])c(C([H])([H])N(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])N=C=S)c([H])c1[H]
186,186,186,[H]Oc1c([H])c([H])c([H])c([H])c1C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])S(=O)(=O)F
187,187,187,[H]c1c([H])c([H])c(C([H])([H])C([H])([H])C([H])([H])S(=O)(=O)F)c([H])c1[H]
188,188,188,[H]c1c([H])c([H])c(C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])S(=O)(=O)F)c([H])c1[H]
189,189,189,[H]c1c([H])c([H])c(C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])S(=O)(=O)F)c([H])c1[H]
190,190,190,[H]c1c([H])c([H])c(C([H])([H])Oc2c([H])c([H])c(C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])S(=O)(=O)F)c([H])c2[H])c([H])c1[H]
191,191,191,[H]c1c([H])c([H])c(C([H])([H])Oc2c([H])c([H])c([H])c(C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])S(=O)(=O)F)c2[H])c([H])c1[H]
192,192,192,[H]c1c([H])c([H])c(C([H])([H])Oc2c([H])c([H])c([H])c([H])c2C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])S(=O)(=O)F)c([H])c1[H]
193,193,193,[H]Oc1c([H])c([H])c(C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])S(=O)(=O)F)c([H])c1[H]
194,194,194,[H]Oc1c([H])c([H])c([H])c(C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])S(=O)(=O)F)c1[H]
195,195,195,[H]Oc1c([H])c([H])c(C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])S(=O)(=O)F)c([H])c1[H]
196,196,196,[H]c1c([H])c([H])c(C([H])([H])Oc2c([H])c([H])c(C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])S(=O)(=O)F)c([H])c2[H])c([H])c1[H]
197,197,197,[H]c1c([H])c([H])c(C([H])([H])Oc2c([H])c([H])c(OC([H])([H])C([H])([H])C([H])([H])C([H])([H])S(=O)(=O)F)c([H])c2[H])c([H])c1[H]
198,198,198,[H]c1c([H])c([H])c(C([H])([H])C([H])([H])C([H])([H])C([H])([H])S(=O)(=O)F)c([H])c1[H]
199,199,199,[H]c1c([H])c([H])c(C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])S(=O)(=O)F)c([H])c1[H]
200,200,200,[H]c1c([H])c([H])c(C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])S(=O)(=O)F)c([H])c1[H]
201,201,201,[H]c1nc(N([H])[H])c2nc([H])n(C([H])([H])C([H])([H])OC(=O)c3c([H])c([H])c(S(=O)(=O)F)c([H])c3[H])c2n1
202,202,202,[H]c1c([H])c(S(=O)(=O)F)c([H])c([H])c1C(=O)N([H])C([H])([H])C([H])([H])C([H])([H])n1nc([H])c2c(N([H])[H])nc(C([H])([H])[H])nc21
203,203,203,[H]c1nc(N([H])[H])c([H])c(OC([H])([H])c2c([H])c([H])c(S(=O)(=O)F)c([H])c2[H])c1[H]
204,204,204,[H]c1c(OC2([H])C([H])([H])C([H])([H])N(C(=O)c3c([H])c([H])c(S(=O)(=O)F)c([H])c3[H])C([H])([H])C2([H])[H])nc(C([H])([H])[H])nc1N([H])[H]
205,205,205,[H]c1c(N([H])[H])nc(C([H])([H])[H])c([H])c1OC1([H])C([H])([H])C([H])([H])N(C([H])([H])c2c([H])c([H])c(S(=O)(=O)F)c([H])c2[H])C([H])([H])C1([H])[H]
206,206,206,[H]c1c(OC([H])([H])C([H])([H])N([H])C(=O)c2c([H])c([H])c(S(=O)(=O)F)c([H])c2[H])nc(C([H])([H])[H])nc1N([H])[H]
207,207,207,[H]c1c([H])c(S(=O)(=O)F)c([H])c([H])c1C(=O)N1C([H])([H])C([H])([H])C([H])(n2c([H])c([H])c3c(N([H])[H])nc(C([H])([H])[H])nc32)C([H])([H])C1([H])[H]
208,208,208,[H]c1nc(N([H])[H])c([H])c(OC([H])([H])C([H])([H])C([H])([H])N([H])C([H])([H])c2c([H])c([H])c(S(=O)(=O)F)c([H])c2[H])c1[H]
209,209,209,[H]c1nc(N([H])[H])c([H])c(OC([H])([H])C([H])([H])C([H])([H])N([H])C(=O)c2c([H])c([H])c(S(=O)(=O)F)c([H])c2[H])c1[H]
210,210,210,[H]c1nc(N([H])[H])c([H])c(OC2([H])C([H])([H])C([H])([H])N(C(=O)c3c([H])c([H])c(S(=O)(=O)F)c([H])c3[H])C([H])([H])C2([H])[H])c1[H]
211,211,211,[H]c1nc(N([H])[H])c2nc([H])n(C3([H])C([H])([H])C([H])([H])N(C(=O)c4c([H])c([H])c(S(=O)(=O)F)c([H])c4[H])C([H])([H])C3([H])[H])c2n1
212,212,212,[H]c1c([H])c(S(=O)(=O)F)c([H])c([H])c1C([H])([H])N1C([H])([H])C([H])([H])C([H])(n2c([H])nc3c(N([H])[H])nc(C([H])([H])[H])nc32)C([H])([H])C1([H])[H]
213,213,213,[H]c1nc(N([H])[H])c([H])c(OC2([H])C([H])([H])N(C(=O)c3c([H])c([H])c(S(=O)(=O)F)c([H])c3[H])C2([H])[H])c1[H]
214,214,214,[H]c1c([H])c(S(=O)(=O)F)c([H])c([H])c1C([H])([H])N1C([H])([H])C([H])([H])C([H])(n2nc([H])c3c(N([H])[H])nc(C([H])([H])[H])nc32)C([H])([H])C1([H])[H]
215,215,215,[H]c1nc(N([H])[H])c2nc([H])n([C@@]3([H])C([H])([H])N(C(=O)c4c([H])c([H])c(S(=O)(=O)F)c([H])c4[H])C([H])([H])C([H])([H])C3([H])[H])c2n1
216,216,216,[H]c1nc(N([H])[H])c([H])c(OC([H])([H])C([H])([H])N([H])C(=O)c2c([H])c([H])c(S(=O)(=O)F)c([H])c2[H])c1[H]
217,217,217,[H]c1c([H])c(S(=O)(=O)F)c([H])c([H])c1C(=O)N1C([H])([H])C([H])([H])C([H])(n2c([H])nc3c(N([H])[H])nc(C([H])([H])[H])nc32)C([H])([H])C1([H])[H]
218,218,218,[H]c1nc(N([H])[H])c2nc([H])n(C([H])([H])C([H])([H])C([H])([H])N([H])C(=O)c3c([H])c([H])c(S(=O)(=O)F)c([H])c3[H])c2n1
219,219,219,[H]c1nc(N([H])[H])c([H])c(O[C@@]2([H])C([H])([H])N(C(=O)c3c([H])c([H])c(S(=O)(=O)F)c([H])c3[H])C([H])([H])C2([H])[H])c1[H]
220,220,220,[H]c1nc(N([H])[H])c2c([H])nn(C3([H])C([H])([H])C([H])([H])N(C(=O)c4c([H])c([H])c(S(=O)(=O)F)c([H])c4[H])C([H])([H])C3([H])[H])c2n1
221,221,221,[H]c1nc(N([H])[H])c([H])c(OC([H])([H])C([H])([H])N([H])C([H])([H])c2c([H])c([H])c(S(=O)(=O)F)c([H])c2[H])c1[H]
222,222,222,[H]c1c([H])c(S(=O)(=O)F)c([H])c([H])c1C(=O)N1C([H])([H])C([H])([H])C([H])(n2nc([H])c3c(N([H])[H])nc(C([H])([H])[H])nc32)C([H])([H])C1([H])[H]
223,223,223,[H]c1nc(N([H])[H])c2c([H])c([H])n(C3([H])C([H])([H])C([H])([H])N(C(=O)c4c([H])c([H])c(S(=O)(=O)F)c([H])c4[H])C([H])([H])C3([H])[H])c2n1
