SMILES,source_file
Cc1ccc(-c(c(C=C(C(N)=O)C#N)c2)nn2-c2ccccc2)o1,positive_new.csv
Cc1cc(C=C(C(N)=O)C#N)c(C)n1-c(cc1)cc2c1OCO2,positive_new.csv
CC(N(c1nc(C=C(C(Nc2c(C(F)(F)F)cccc2)=O)C#N)cs1)c1cccc(Cl)c1)=O,positive_new.csv
COc(c1ncccc11)ccc1NC(C(C#N)=Cc1ccco1)=O,positive_new.csv
COc(cccc1)c1NC(C(C#N)=Cc(sc(Oc1ccccc1)n1)c1Cl)=O,positive_new.csv
Cc1cc(C=C(C(Nc(ccc(N2CCOCC2)c2)c2N2CCOCC2)=O)C#N)c(C)n1CCOC,positive_new.csv
CCCCNC(C(C#N)=Cc1cccc(Cl)c1Cl)=O,positive_new.csv
CC(C)NC(C(C#N)=Cc(cc1)ccc1N1CCOCC1)=O,positive_new.csv
CCCCNC(C(C#N)=Cc1c(cccc2)n2c(CC)n1)=O,positive_new.csv
N#CC(C(N1CCOCC1)=O)=CC1=C(N2CCCCC2)N=C(C=CC=C2)N2C1=O,positive_new.csv
CCOC(c1c(NC(C(C#N)=Cc(cc2)ccc2N2CCOCC2)=O)sc2c1CCCC2)=O,positive_new.csv
Cc(cc(c(OC)c1)NC(C(C#N)=Cc2c(-c3ccccc3)nc(N3CCOCC3)s2)=O)c1Cl,positive_new.csv
N#CC(C(NCc(cc1)ccc1Cl)=O)=Cc1ccc([N+]([O-])=O)o1,positive_new.csv
N#CC(C(NC(CC1)CS1(=O)=O)=O)=CC=Cc1ccccc1,positive_new.csv
N#CC(C(N(CC1)CCN1c1ncccn1)=O)=Cc1ccccc1,positive_new.csv
NC(NC(C(C#N)=Cc(cccc1)c1OCc1ccccc1)=O)=O,positive_new.csv
NC(NC(C(C#N)=Cc1cc(Oc2ccccc2)ccc1)=O)=O,positive_new.csv
N#CC(C(Nc(cc1)ccc1C(O)=O)=O)=Cc(cc1)ccc1F,positive_new.csv
CN(CC1)CCN1C(C(C#N)=Cc(cc1)ccc1OC(F)F)=O,positive_new.csv
NC(C(C#N)=Cc1csc(-c2cc([N+]([O-])=O)ccc2)n1)=O,positive_new.csv
CC(N(c1nc(C=C(C(Nc2cc(C(F)(F)F)ccc2)=O)C#N)cs1)c1cccc(Cl)c1)=O,positive_new.csv
CC(CCCC1)C1NC(C(C#N)=Cc(cc1OC)cc(Cl)c1OCC(N)=O)=O,positive_new.csv
N#CC(C(NC1CCCCC1)=O)=Cc1c(-c2ccccc2)nc(N2CCOCC2)s1,positive_new.csv
Cc1cc(C=C(C(N(CC2)CCN2S(c2c(C)ccc(C)c2)(=O)=O)=O)C#N)c(C)n1CCOC,positive_new.csv
Cc1cc(C=C(C(Nc2nccs2)=O)C#N)cc(C)c1O,positive_new.csv
N#CC(C(NCc1ccccc1)=O)=Cc1cccc(Cl)c1,positive_new.csv
CCCNC(C(C#N)=Cc(cc1)ccc1OCC(F)F)=O,positive_new.csv
CCOC(C(C#N)=Cc(cc1)ccc1NC(C(C#N)=Cc1ccccc1)=O)=O,positive_new.csv
CCN(CC)C(C(C#N)=Cc1ccc(-c(cccc2)c2Cl)o1)=O,positive_new.csv
Cc1cccc(C)c1NC(CNC(C(C#N)=CC1CC1)=O)=O,positive_new.csv
N#CC(C(Nc(cc1)ccc1N1CCOCC1)=O)=Cc1c(-c2cccs2)nc(N2CCCCC2)s1,positive_new.csv
Cc1c(C=C(C(N(CC2)CCN2c2ccccc2)=O)C#N)scc1,positive_new.csv
COc(ccc(C=C(C(NC1CCCCC1)=O)C#N)c1)c1O,positive_new.csv
CCCn1c(C)c(C=C(C(N2CCOCC2)=O)C#N)cc1C,positive_new.csv
COc1cccc(C=C(C(N(CCC2)CC2C(N)=O)=O)C#N)c1,positive_new.csv
Cc(c(C=C(C(N)=O)C#N)c1N2CCCCC2)nn1-c1ccccc1,positive_new.csv
CCOC(c1c(NC(C(C#N)=Cc(cc2)ccc2OCC(O)=O)=O)sc2c1CCCC2)=O,positive_new.csv
COc1c(C=CC=C(C(Nc(cc2)ccc2C(O)=O)=O)C#N)cccc1,positive_new.csv
CCCn1c(C)c(C=C(C(Nc2cc(NC(C(C)n3nccc3)=O)ccc2)=O)C#N)cc1C,positive_new.csv
N#CC(C(NCC1OCCC1)=O)=Cc1cc(cc(cc2)F)c2o1,positive_new.csv
N#CC(C(Nc1nccs1)=O)=Cc(cc1)ccc1N1CCOCC1,positive_new.csv
CCCCOC(c(cc1)ccc1-c1ccc(C=C(C(Nc2ncc(Cc(cccc3)c3Cl)s2)=O)C#N)o1)=O,positive_new.csv
CC(C)NC(C(C#N)=Cc(cc(cc1)Br)c1OCc1ccccc1)=O,positive_new.csv
CCCOc(cc(C=C(C(NC(C)C)=O)C#N)cc1)c1OC,positive_new.csv
CC(C)(C)c1ccc(C=C(C(NCCc2ccccc2)=O)C#N)cc1,positive_new.csv
N#CC(C(Nc1cccc2ccccc12)=O)=Cc1ccc(-c(cc2)ccc2S(Nc2ncccn2)(=O)=O)o1,positive_new.csv
Cc(c(C=C(C(Nc1cccc2ncccc12)=O)C#N)c1Cl)nn1-c1cc(C(F)(F)F)ccc1.Cl,positive_new.csv
CCCn1c(C)c(C=C(C(NC(C)CC#N)=O)C#N)cc1C,positive_new.csv
N#CC(C(Nc1nccs1)=O)=Cc(c(Cl)ccc1)c1Cl,positive_new.csv
N#CC(C(NCC1OCCC1)=O)=CC=Cc(cccc1)c1[N+]([O-])=O,positive_new.csv
N#CC(C(Nc1ccccc1)=O)=Cc(cccc1)c1OCC(O)=O,positive_new.csv
CCN(C(C)=O)c1nc(C=C(C(NCC=C)=O)C#N)cs1,positive_new.csv
CC(C)NC(C(C#N)=Cc1cccc(OC(C(O)=O)(F)F)c1)=O,positive_new.csv
N#CC(C(NCc1ccco1)=O)=Cc(cccc1)c1[N+]([O-])=O,positive_new.csv
COc(ccc(CCNC(C(C#N)=Cc1cc2ccccc2nc1N1CCOCC1)=O)c1)c1OC,positive_new.csv
N#CC(C(Nc(cccc1)c1C(O)=O)=O)=Cc(s1)ccc1Br,positive_new.csv
CC(c1ccccc1)NC(C(C#N)=Cc(ccc1c2)cc1ccc2OC)=O,positive_new.csv
CC(C)Cn1c(C)c(C=C(C(Nc2nn(C)cc2)=O)C#N)cc1C,positive_new.csv
CCOc(cccc1)c1NC(C(C#N)=Cc1ccc(-c(cc2)ccc2S(N2CCOCC2)(=O)=O)o1)=O,positive_new.csv
N#CC(C(Nc(cc1)ccc1SC(F)F)=O)=Cc(cc1)ccc1OC(F)F,positive_new.csv
CCOc(cc(C=C(C(Nc(cc1)cc(OC)c1OC)=O)C#N)cc1)c1OC(F)F,positive_new.csv
NC(NC(C(C#N)=Cc1ccc(-c2cccc(Br)c2)s1)=O)=O,positive_new.csv
CC(CCCC1)C1NC(C(C#N)=Cc(cc1)cc(OC)c1OCc1cccc(C(F)(F)F)c1)=O,positive_new.csv
N#CC(C(Nc(cccc1)c1F)=O)=Cc1c(C(F)(F)F)cccc1,positive_new.csv
N#CC(C(Nc1ccccc1)=O)=Cc(cc1)ccc1C(O)=O,positive_new.csv
CCC(C)c(cc1)ccc1NC(C(C#N)=Cc1cc(O)ccc1)=O,positive_new.csv
CCCCCCCCNC(C(C#N)=Cc1cn(-c2ccccc2)nc1-c1cc(cccc2)c2o1)=O,positive_new.csv
CC(N1c2ccccc2)=CSC1=C(C(NCc1ccco1)=O)C#N,positive_new.csv
C=CCNC(C(C#N)=CC1=CN=NC1c1cc(cccc2)c2o1)=O,positive_new.csv
N#CC(C(Nc(cc1)ccc1C(O)=O)=O)=CC=Cc1ccco1,positive_new.csv
CCC(CC)c1noc(CNC(C(C#N)=Cc2ccco2)=O)c1,positive_new.csv
Cc1c(C=C(C(Nc(cc2)cc3c2OCCO3)=O)C#N)scc1,positive_new.csv
NC(C(C#N)=Cc1cn(-c2ccccc2)nc1-c1ccccc1)=O,positive_new.csv
COc(cc1)c(C=C(C(Nc(cc2)ccc2C(O)=O)=O)C#N)cc1Br,positive_new.csv
N#CC(C(Nc1nccs1)=O)=Cc1cc(cc(cc2)F)c2o1,positive_new.csv
NC(C(C#N)=Cc(cc1)ccc1NC(COCC(F)(F)F)=O)=O,positive_new.csv
COc(cc1)ccc1C(Oc(ccc(C=C(C(Nc(cc1)ccc1OC)=O)C#N)c1)c1OC)=O,positive_new.csv
COc(cc1)c(C=C(C(Nc(cccc2)c2C(O)=O)=O)C#N)cc1Br,positive_new.csv
COc(cc1)c(C=C(C(NC2CCCCC2)=O)C#N)cc1Br,positive_new.csv
COc(c(OC)c1)cc(C=C(C(NC2CC2)=O)C#N)c1Br,positive_new.csv
NS(c(cc1)ccc1NC(C(C#N)=Cc(cccc1)c1Cl)=O)(=O)=O,positive_new.csv
N#CC(C(NC(CC1)CS1(=O)=O)=O)=Cc1cn(-c2ccccc2)nc1-c1cc(cccc2)c2o1,positive_new.csv
Cc1cc(NC(C(C#N)=Cc(cc2)ccc2C(O)=O)=O)c(C)cc1,positive_new.csv
N#CC(C(Nc1nccs1)=O)=Cc(cc1)ccc1C(O)=O,positive_new.csv
N#CC(C(NC1CCCCC1)=O)=Cc1cnc2n1cccc2,positive_new.csv
CCN(CC)S(CCNC(C(C#N)=Cc1ccco1)=O)(=O)=O,positive_new.csv
CC(C(N1c(cc2)ccc2Br)=O)SC1=C(C(NCCc1ccccc1)=O)C#N,positive_new.csv
N#CC(C(Nc1cccc(Cl)c1)=O)=Cc1ccncc1,positive_new.csv
N#CC(C(NCC1OCCC1)=O)=Cc1cccc(F)c1F,positive_new.csv
CCOCCCNC(C(C#N)=Cc(cc1)cc2c1onc2)=O,positive_new.csv
Cc1ccc(C=C(C(Nc(cc2)cc(F)c2C(N)=O)=O)C#N)cc1,positive_new.csv
NC(C(C#N)=Cc1cc2ccccc2nc1N1CCOCC1)=O,positive_new.csv
N#CC(C(Nc(cc1)ccc1N1CCOCC1)=O)=Cc(cccc1)c1OCC(O)=O,positive_new.csv
CC(C)NC(C(C#N)=Cc(c(C)nn1-c2cccc(Cl)c2)c1Cl)=O,positive_new.csv
Cc1cc(C=C(C(N2CCN(CC(Nc3c(C)cccc3C)=O)CC2)=O)C#N)c(C)n1C1CC1,positive_new.csv
N#CC(C(NCCc1ccccc1)=O)=Cc1csc([N+]([O-])=O)c1,positive_new.csv
Cc1c(C=C(C(Nc(cccc2)c2OC)=O)C#N)scc1,positive_new.csv
Cc1cc(C=C(C(Nc2cnccc2)=O)C#N)c(C)n1CCOC,positive_new.csv
CCOCCCNC(C(C#N)=Cc1c(C)cc(C)c(C)c1)=O,positive_new.csv
Cc1cc(C=C(C(NCC2OCCC2)=O)C#N)c(C)n1Cc1ccco1,positive_new.csv
COc(cccc1)c1N(CC1)CCN1C(C(C#N)=Cc1cn(-c2ccccc2)nc1-c1ccccc1)=O,positive_new.csv
Cc1cc(C=C(C(NC2CCCC2)=O)C#N)c(C)n1-c1noc(C)c1,positive_new.csv
N#CC(C(Nc1cccc2ncccc12)=O)=Cc1cn(-c2ccccc2)nc1-c1cccs1.Cl,positive_new.csv
CCC(C(N1c(cc2)ccc2Br)=O)SC1=C(C(NCc1ccccc1)=O)C#N,positive_new.csv
N#CC(C(NC1CCCC1)=O)=Cc(cc1)cc(O)c1C(O)=O,positive_new.csv
N#CC(C(Nc1cccc(C(F)(F)F)c1)=O)=Cc1cn(-c2ccccc2)nc1-c1ccccc1,positive_new.csv
NC(C(C#N)=Cc1cccc(OCc(cccc2)c2C(O)=O)c1)=O,positive_new.csv
CCCCNC(C(C#N)=CC1=CC=CC2N=NC(C(O)=O)=C12)=O,positive_new.csv
Cc1c(C(O)=O)oc(COc2ccc(C=C(C(N)=O)C#N)cc2)c1,positive_new.csv
N#CC(C(Nc(cc1)ccc1N1CCOCC1)=O)=Cc1cc2ccccc2nc1N1CCOCC1,positive_new.csv
NC(C(CC1)CCN1C(C(C#N)=Cc(cc1)ccc1N1CCCC1)=O)=O,positive_new.csv
CCCn1c(C)c(C=C(C(N(C2)c(cccc3)c3OC2C(N(C)C)=O)=O)C#N)cc1C,positive_new.csv
CCCn1c(C)c(C=C(C(N2CCC(C)CCC2)=O)C#N)cc1C,positive_new.csv
CC(N(c1nc(C=C(C(Nc(c(OC)c2)cc(C)c2Cl)=O)C#N)cs1)c(cc1)ccc1OC)=O,positive_new.csv
Cc1c(C=C(C(Nc(cc2)cc(OC)c2OC)=O)C#N)scc1,positive_new.csv
N#CC(C(Nc(cccc1)c1Oc1ccccc1)=O)=Cc(cc1)ccc1OCC(O)=O,positive_new.csv
N#CC(C(Nc1cccc(S(N2CCCCC2)(=O)=O)c1)=O)=Cc(cc1)ccc1OCC(O)=O,positive_new.csv
CC1(C)c(cccc2)c2N(C)C1=CC=C(C(NCCCOC)=O)C#N,positive_new.csv
Cn(cc1C=C(C(NCC=C)=O)C#N)nc1-c1cc(cccc2)c2o1,positive_new.csv
N#CC(C(NC1CCCCC1)=O)=Cc(cccc1)c1OCC(O)=O,positive_new.csv
N#CC(C(Nc1cccc2ccccc12)=O)=Cc1c(-c2ccccc2)nc(N2CCOCC2)s1,positive_new.csv
CCC(C(N1c(cc2)ccc2Br)=O)SC1=C(C(NCCc1ccccc1)=O)C#N,positive_new.csv
N#CC(C(Nc1cccc2ccccc12)=O)=Cc1cnccc1,positive_new.csv
CC(CCCC1)C1NC(C(C#N)=CC=Cc(cccc1)c1OC)=O,positive_new.csv
N#CC(C(NC1CCCC1)=O)=CC(C=CC1=N2)=CC1=NC2=O,positive_new.csv
N#CC(C(NC1CCCC1)=O)=CC1=CC=CC2N=NC(C(O)=O)=C12,positive_new.csv
Cc1cc(C=C(C(NCC(c2cccs2)N2CCOCC2)=O)C#N)c(C)n1-c(cc1)ccc1OC,positive_new.csv
N#CC(C(Nc(cc1)ccc1C(O)=O)=O)=Cc(cc1)ccc1N1CCCC1,positive_new.csv
N#CC(C(Nc1cccc(C(F)(F)F)c1)=O)=Cc(cc1)ccc1[N+]([O-])=O,positive_new.csv
Cc1nc(COc2c(C=CC(Nc3ccc(C=C(C(N)=O)C#N)cc3)=O)cccc2)cs1,positive_new.csv
N#CC(C(N1CCN(CCc2ccccc2)CC1)=O)=Cc1ccco1,positive_new.csv
COc(cc(C=C(C(N)=O)C#N)cc1)c1OC(c1cccs1)=O,positive_new.csv
CCOC(c1c(NC(C(C#N)=Cc(cc2OC)cc(Br)c2O)=O)sc(C)c1C)=O,positive_new.csv
N#CC(C(NCC1OCCC1)=O)=Cc1cc(Br)c2OCOc2c1,positive_new.csv
CC1(C)c(cccc2)c2N(C)C1=CC=C(C(NCC1OCCC1)=O)C#N,positive_new.csv
CC(COC)n1c(C)c(C=C(C(N2CCN(Cc3cccc(Cl)c3)CC2)=O)C#N)cc1C,positive_new.csv
CNC(C(C#N)=Cc(cc1)cc(OC)c1OCc1ccccc1)=O,positive_new.csv
CC(c(cc1)ccc1F)NC(C(C#N)=CC1=CN=NC1c(cc1)ccc1Br)=O,positive_new.csv
CCOc(cc1)ccc1NC(C(C#N)=Cc(cc1)cc(OC)c1OCc1ccc(C(OC)=O)o1)=O,positive_new.csv
N#CC(C(N1CCCC1)=O)=Cc1cc(-c2ccncc2)ccc1,positive_new.csv
CNC(C(C#N)=Cc(cc(cc1)Cl)c1Br)=O,positive_new.csv
COc(cc1)ccc1-c1nn(CCC#N)cc1C=C(C(NCC1(CCC1)c1ccccc1)=O)C#N,positive_new.csv
Cc(c(NC(C(C#N)=Cc(cc1)ccc1OCC(O)=O)=O)ccc1)c1Cl,positive_new.csv
N#CC(C(Nc(cccc1)c1C(O)=O)=O)=Cc1cscc1,positive_new.csv
N#CC(C(NCc1ccccc1)=O)=Cc1c2OCCCOc2ccc1,positive_new.csv
Cc(c(Cl)c1)cc(NC(C(C#N)=Cc(cc2OC)cc(Br)c2O)=O)c1OC,positive_new.csv
COc(cc1)ccc1NC(C(C#N)=Cc1ccc(-c(cc2)ccc2S(N2CCOCC2)(=O)=O)o1)=O,positive_new.csv
CC(C)Cn1c(C)c(C=C(C(Nc2ncccc2)=O)C#N)cc1C,positive_new.csv
NC(C(C#N)=Cc(cc1)ccc1NC(Cc(ccc(Cl)c1)c1Cl)=O)=O,positive_new.csv
CS(Nc(cc(cc1)NC(C(C#N)=Cc(cc2)ccc2F)=O)c1F)(=O)=O,positive_new.csv
N#CC(C(Nc1cccc(S(N2CCCCC2)(=O)=O)c1)=O)=CC=Cc(cccc1)c1[N+]([O-])=O,positive_new.csv
NC(c1c2cccc1)=NC2=C(C(NC1CCCCC1)=O)C#N,positive_new.csv
N#CC(C(N1CCCC1)=O)=Cc(cc1)ccc1-c1ccccc1,positive_new.csv
CC1=NN=C(C)C1C=C(C(Nc(cccc1)c1Oc1ccccc1)=O)C#N,positive_new.csv
CC(CC1)CCC1NC(C(C#N)=Cc1cn(CCC(N)=O)nc1-c1cccc(Br)c1)=O,positive_new.csv
Cc1cc(OCCN(C)C(C(C#N)=Cc2cn(CCC#N)nc2-c(cc2)ccc2OC)=O)cc(C)c1,positive_new.csv
N#CC(C(Nc1nccs1)=O)=Cc1cn(Cc2ccccc2)nc1,positive_new.csv
Cc1cc2ncc(C=C(C(NCC3OCCC3)=O)C#N)n2cc1,positive_new.csv
CCCn1c(C)c(C=C(C(NCC2(CO)CC2)=O)C#N)cc1C,positive_new.csv
Cc1cc(C=C(C(Nc(cc2)cc(N3)c2OCC3=O)=O)C#N)c(C)n1C1CC1,positive_new.csv
N#CC(C(NC1CC1)=O)=Cc(cc1)ccc1N1CCOCC1,positive_new.csv
CSc1ccc(C=C(C(Nc(cc2)ccc2C(O)=O)=O)C#N)cc1,positive_new.csv
CC(Cc1c2)Oc1cc(C=C(C(NC1CCCC1)=O)C#N)c2OC,positive_new.csv
N#CC(C(Nc1ncc(Cc(cc(cc2)Cl)c2Cl)s1)=O)=Cc(cccc1)c1-n1ncnc1,positive_new.csv
N#CC(C(N1CCCC1)=O)=CC1=CN=NC1c1cc(cccc2)c2o1,positive_new.csv
CCOc(cc(C=C(C(NCc1ccco1)=O)C#N)cc1)c1OCC(N)=O,positive_new.csv
N#CC(C(NCC(c1cccs1)N1CCOCC1)=O)=Cc1ccccc1,positive_new.csv
CN(C=C(C(F)(F)F)C=C1)C1=C(C(Nc(cc(C(F)(F)F)cc1)c1Cl)=O)C#N,positive_new.csv
CNc(ccc(C=C(C(Nc1ncccc1)=O)C#N)c1)c1[N+]([O-])=O,positive_new.csv
N#CC(C(Nc(cc1)ccc1C(O)=O)=O)=Cc(c(F)ccc1)c1Cl,positive_new.csv
NC(C(C#N)=Cc1cc2ccccc2nc1N1CCCCC1)=O,positive_new.csv
CC1=NN=C(C)C1C=C(C(Nc1cccc(S(N2CCCCC2)(=O)=O)c1)=O)C#N,positive_new.csv
N#CC(C(NCC1(CCC1)c1ccccc1)=O)=Cc1ccco1,positive_new.csv
CC(CC1)CCN1C(C(C#N)=Cc1cn(CCC(N)=O)nc1-c1cccc(Br)c1)=O,positive_new.csv
CCc1c(C)sc(CCNC(C(C#N)=Cc2ccco2)=O)n1,positive_new.csv
CNC(C(C#N)=Cc(cc(cc1)Cl)c1OCC1OCCC1)=O,positive_new.csv
NC(C(C#N)=Cc(ccc(OCCO)c1)c1Br)=O,positive_new.csv
N#CC(C(Nc1cc(Cl)cc(Cl)c1)=O)=Cc(cc1)ccc1OCC(O)=O,positive_new.csv
N#CC(C(Nc(cccc1)c1C(O)=O)=O)=Cc1cc(cccc2)c2o1,positive_new.csv
C=CCOc(cc1)c(C=C(C(Nc2ncc(Cc3cc(C(F)(F)F)ccc3)s2)=O)C#N)cc1Br,positive_new.csv
NC(C(C#N)=Cc(cc1)ccc1NC(c1cc(COC2)c2cc1)=O)=O,positive_new.csv
COc(ccc(CCNC(C(C#N)=CC1=Cc2cc(Cl)cc(Cl)c2OC1)=O)c1)c1OC,positive_new.csv
CC(C)(C)c1csc(NC(C(C#N)=Cc2ccc(C)cc2)=O)n1,positive_new.csv
Cn1c(Sc(ccc(C=C(C(Nc(cccc2)c2C(O)=O)=O)C#N)c2)c2[N+]([O-])=O)ncc1,positive_new.csv
N#CC(C(Nc(cc1OCCOc1c1)c1[N+]([O-])=O)=O)=Cc(cc1)ccc1OCCC(O)=O,positive_new.csv
CC(CCCC1)C1NC(C(C#N)=Cc(cc1)ccc1N1CCOCC1)=O,positive_new.csv
N#CC(C(N1CCCC1)=O)=Cc1cccc(Br)c1,positive_new.csv
COC(c1ccc(C=C(C(NC2CCCCC2)=O)C#N)cc1)=O,positive_new.csv
N#CC(C(NCCc1cccc(Cl)c1)=O)=Cc(cc1)ccc1F,positive_new.csv
N#CC(C(Nc(cc(cc1)Cl)c1Cl)=O)=Cc1csc(-c2ncccc2)n1,positive_new.csv
Cc1cc(C=C(C(N)=O)C#N)c(C)n1-c1cc(CCC2)c2cc1,positive_new.csv
CC(c(c(OC)ccc1)c1F)NC(C(C#N)=Cc1ccco1)=O,positive_new.csv
N#CC(C(NCc1ccco1)=O)=Cc1cc(cccc2)c2o1,positive_new.csv
NC(C(C#N)=Cc1ccc(-c(cccc2)c2Br)s1)=O,positive_new.csv
N#CC(C(Nc1nccs1)=O)=Cc1c2OCCCOc2ccc1,positive_new.csv
CC(C)(C1)Oc2c1cc(C=C(C(Nc1nccs1)=O)C#N)cc2,positive_new.csv
CC(C)NC(C(C#N)=Cc(cc(cc1)Br)c1F)=O,positive_new.csv
Cc1cc(C=C(C(N)=O)C#N)c(C)n1-c1cccc2ccccc12,positive_new.csv
N#CC(C(NC1CC1)=O)=Cc(cc1)ccc1SC(F)(F)F,positive_new.csv
N#CC(C(Nc(cc1)cc(Cl)c1F)=O)=Cc1csc(-c2ncccc2)n1,positive_new.csv
CC1=NN=C(C)C1C=C(C(Nc1nc(-c2c(C)ccc(C)c2)cs1)=O)C#N,positive_new.csv
CNC(c1c(NC(C(C#N)=Cc2c(-c3ccccc3)nc3n2cccc3)=O)sc2c1CCCC2)=O,positive_new.csv
CNC(C(C#N)=Cc1ccc(-c2nc(cccc3)c3s2)o1)=O,positive_new.csv
CC1=NN=C(C)C1C=C(C(Nc(cc(cc1)Cl)c1N1CCOCC1)=O)C#N,positive_new.csv
N#CC(C(Nc(cc(cc1)Cl)c1N1CCOCC1)=O)=Cc(cc(cc1)F)c1F,positive_new.csv
CCOC(c(c(C=C(C(Nc(cc1)ccc1OCC)=O)C#N)c1)nn1-c1ccccc1)=O,positive_new.csv
COc1c(C=C(C(Nc(cccc2)c2C(O)=O)=O)C#N)cccc1,positive_new.csv
CC(C)(C)c1ccc(C=C(C(Nc2ncc(Cc3cc(C(F)(F)F)ccc3)s2)=O)C#N)cc1,positive_new.csv
Cc1cc(C=C(C(N(C)OC)=O)C#N)c(C)n1CC1OCCC1,positive_new.csv
N#CC(C(Nc(cc1)ccc1C(O)=O)=O)=Cc1cc(cccc2)c2o1,positive_new.csv
CCCn1c(C)c(C=C(C(Nc(cc(c(N2CCOCC2)c2)OCC)c2OCC)=O)C#N)cc1C,positive_new.csv
CC(C)n1nccc1-n1c(C)c(C=C(C(N)=O)C#N)cc1C,positive_new.csv
CCc1nsc(N(CC2)CCN2C(C(C#N)=Cc2ccco2)=O)n1,positive_new.csv
CC(COC)NC(C(C#N)=Cc(cc(cc1)Br)c1F)=O,positive_new.csv
NC(C(C#N)=Cc1cn(-c2ccccc2)nc1-c(cccc1)c1Cl)=O,positive_new.csv
CCn1c(ccc(C=C(C(NC(C)C)=O)C#N)c2)c2c2c1cccc2,positive_new.csv
N#CC(C(NC1CC1)=O)=Cc(cc1OCOc1c1)c1Br,positive_new.csv
N#CC(C(Nc(cccc1)c1Cl)=O)=Cc1cn(-c(cc2)ccc2Cl)nc1,positive_new.csv
COc(cc(C=C(C(N)=O)C#N)cc1)c1OCc(cc1)ccc1F,positive_new.csv
N#CC(C(Nc1cccc2ncccc12)=O)=CC1=C2C=CC=CC2N=C1,positive_new.csv
N#CC(C(Nc1ncccc1)=O)=CC1=C2C=CC=CC2N=C1,positive_new.csv
COc(ccc(CCNC(C(C#N)=Cc(cc1OC)cc(Cl)c1O)=O)c1)c1OC,positive_new.csv
NS(c(cc1)ccc1NC(C(C#N)=Cc1cn(-c(cc2)ccc2Cl)nc1)=O)(=O)=O,positive_new.csv
Cc1cc(C=C(C(NCc2ccccc2)=O)C#N)cc(C)c1O,positive_new.csv
NC(C(CC1)CCN1C=C(C(NCCc1ccccc1)=O)C#N)=O,positive_new.csv
CCOc1cc(C=C(C(NC(C)C)=O)C#N)cc(Br)c1O,positive_new.csv
COC(CNC(C(C#N)=Cc1ccco1)=O)c1cccc(Cl)c1,positive_new.csv
Cc(oc(C=C(C(Nc1ccc(C)cc1)=O)C#N)c1)c1C(OC)=O,positive_new.csv
N#CC(C(Nc(cccc1)c1C(O)=O)=O)=Cc(s1)ccc1Cl,positive_new.csv
N#CC(C(NCC1OCCC1)=O)=Cc(cc1)ccc1N1CCOCC1,positive_new.csv
Cc(cc1)ccc1-c1nc(CNC(C(C#N)=Cc2ccco2)=O)co1,positive_new.csv
CCCCNC(C(C#N)=Cc(ccc(Cl)c1)c1Cl)=O,positive_new.csv
NC(NC(C(C#N)=Cc1ccc(-c(cc2)cc(Cl)c2Cl)s1)=O)=O,positive_new.csv
NC(C(C#N)=Cc1cn(Cc2ccccc2)nc1-c1cnccc1)=O,positive_new.csv
N#CC(C(Nc(cc1)ccc1C(O)=O)=O)=Cc1cccs1,positive_new.csv
N#CC(C(Nc1cc(Cl)cc(Cl)c1)=O)=Cc1csc(-c2ncccc2)n1,positive_new.csv
Cc(cc1)ccc1OC(N=C1N2C=CC=C1)=C(C=C(C(NC(CC1)CS1(=O)=O)=O)C#N)C2=O,positive_new.csv
CC(c1ccccc1)NC(C(C#N)=Cc(cc1)cc(OCc2ccccc2)c1OCc1ccccc1)=O,positive_new.csv
Cc(cc1C)cc(C)c1NC(C(C#N)=Cc(cccc1)c1OCc(cc1)ccc1C(OC)=O)=O,positive_new.csv
N#CC(C(NC1CCCC1)=O)=Cc1cc(OCc2cc(C#N)ccc2)ccc1,positive_new.csv
CN(C)C(c(cc1)ccc1NC(C(C#N)=Cc(cc(cc1)F)c1F)=O)=O,positive_new.csv
COc(ccc(C(Oc(ccc(C=C(C(NCC1OCCC1)=O)C#N)c1)c1OC)=O)c1)c1OC,positive_new.csv
COc1c(C=C(C(Nc(cc2)ccc2C(O)=O)=O)C#N)cccc1,positive_new.csv
N#CC(C(Nc(cc1)ccc1N1CCOCC1)=O)=Cc(cc1)ccc1C#N,positive_new.csv
NC(C(C#N)=Cc1ccc(-c2cc([N+]([O-])=O)ccc2)s1)=O,positive_new.csv
CC(c1ccccc1)NC(C(C#N)=Cc1cccc(F)c1)=O,positive_new.csv
COc1cc(C=C(C(Nc(cc(C(F)(F)F)cc2)c2Cl)=O)C#N)cc(Br)c1O,positive_new.csv
N#CC(C(N1CCCC1)=O)=Cc(cccc1)c1Br,positive_new.csv
N#CC(C(Nc(cccc1)c1C(O)=O)=O)=Cc1cccc(NC(c(ccc(Cl)c2)c2Cl)=O)c1,positive_new.csv
Cc1cc(C=C(C(N(CC2)CCN2c2c(C)ccc(Cl)c2)=O)C#N)c(C)n1-c1cc(C)ccc1,positive_new.csv
COc(cc(C=C(C(Nc(cccc1)c1Oc1ccccc1)=O)C#N)cc1)c1OC(c1cccs1)=O,positive_new.csv
N#CC(C(Nc(cc1)cc(Cl)c1F)=O)=Cc(cc1)ccc1N(c1ccccc1)c1ccccc1,positive_new.csv
Cc1cc(C)c(C=C(C(Nc2nccs2)=O)C#N)cc1C,positive_new.csv
Cc(s1)cn2c1nc(C)c2C=C(C(Nc1c(C(F)(F)F)cccc1)=O)C#N,positive_new.csv
